jogador,nacao_codigo,posicao_original,posicao_principal,clube,liga,idade,jogos,minutos,noventas,Gls,Ast,G+A,Sh,SoT,SoT%,Crs,TklW,Int,GA90,Saves,Save%,CS%,gols_p90,assistencias_p90,participacoes_gol_p90,finalizacoes_p90,finalizacoes_gol_p90,cruzamentos_p90,desarmes_vencidos_p90,interceptacoes_p90,save_pct,clean_sheet_pct,score_ataque,score_meio,score_defesa,score_goleiro,indice_desempenho,incerteza_modelo,penalidade_baixa_amostra
Ayoze Pérez,ESP,FW,FW,Villarreal,es La Liga,32.0,21,870,9.7,2,3,5,16,7,43.8,7,10,3,,,,,0.2061855670103093,0.30927835051546393,0.5154639175257733,1.6494845360824744,0.7216494845360826,0.7216494845360826,1.0309278350515465,0.30927835051546393,0.0,0.0,0.09909276736315499,0.13454980665602795,0.28523402938401793,0.15251991662158434,9.742722408152702,6.4179407402533215,0.983192080250175
Moise Kean,ITA,FW,FW,Fiorentina,it Serie A,26.0,26,2036,22.6,8,1,9,98,27,27.6,7,4,7,,,,,0.35398230088495575,0.04424778761061947,0.3982300884955752,4.336283185840708,1.1946902654867255,0.30973451327433627,0.17699115044247787,0.30973451327433627,0.0,0.0,0.0973524887615761,0.12137558973519881,0.3105231933063035,0.1676039009120253,9.735248876157609,4.002947200533596,1.0
Oscar Højlund,DEN,MF,MF,Eintracht Frankfurt,de Bundesliga,21.0,24,1089,12.1,1,1,2,7,3,42.9,2,17,7,,,,,0.08264462809917356,0.08264462809917356,0.1652892561983471,0.578512396694215,0.24793388429752067,0.1652892561983471,1.4049586776859504,0.578512396694215,0.0,0.0,0.08504643022027314,0.09733647078038256,0.2667263040452464,0.15813639883368916,9.733647078038256,5.701752026104887,1.0
Xavi Espart,ESP,DF,DF,Barcelona,es La Liga,18.0,2,91,1.0,0,0,0,0,0,,0,1,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.03367986491778282,0.13090648655704376,0.30603131531255057,0.0804728980280511,9.731175617927732,19.754675672147812,0.31797973380564853
Grady Diangana,COD,MF,MF,Elche,es La Liga,28.0,17,763,8.5,1,0,1,14,2,14.3,11,5,4,,,,,0.11764705882352941,0.0,0.11764705882352941,1.6470588235294117,0.23529411764705882,1.2941176470588236,0.5882352941176471,0.47058823529411764,0.0,0.0,0.07401500526738569,0.10530105277481491,0.29521933311386417,0.14644690695802642,9.695578510568941,6.877523877369963,0.9207484877955422
Duván Zapata,COL,FW,FW,Torino,it Serie A,35.0,26,990,11.0,3,1,4,33,15,45.5,8,2,1,,,,,0.2727272727272727,0.09090909090909091,0.36363636363636365,3.0,1.3636363636363635,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09692949642699941,0.11869387402387799,0.2535107971038358,0.15865943929781393,9.692949642699942,6.001601410296755,1.0
Baptiste Santamaria,FRA,MF,MF,Valencia,es La Liga,31.0,19,754,8.4,1,1,2,6,2,33.3,3,5,8,,,,,0.11904761904761904,0.11904761904761904,0.23809523809523808,0.7142857142857143,0.23809523809523808,0.35714285714285715,0.5952380952380952,0.9523809523809523,0.0,0.0,0.09254859075952018,0.10565208926666184,0.2855956803756535,0.14863406708613752,9.670357014364196,6.920049062811588,0.9153020145163987
Umar Sadiq,NGA,FW,FW,Valencia,es La Liga,29.0,16,831,9.2,3,2,5,22,7,31.8,4,5,1,,,,,0.32608695652173914,0.2173913043478261,0.5434782608695653,2.3913043478260874,0.7608695652173914,0.4347826086956522,0.5434782608695653,0.10869565217391305,0.0,0.0,0.10060319793328149,0.1185144088385782,0.28621794010788076,0.14623902881120793,9.666984968316362,6.595660340372304,0.960902353693305
Ibou Sané,SEN,"FW,MF",MF,Metz,fr Ligue 1,21.0,16,541,6.0,1,1,2,6,3,50.0,14,3,1,,,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.5,2.3333333333333335,0.5,0.16666666666666666,0.0,0.0,0.10744490142770748,0.12451912782953589,0.23988918363050227,0.14091884059338328,9.654136786733625,8.22251283687274,0.7753135566408672
Matteo Prati,ITA,MF,MF,Cagliari,it Serie A,22.0,20,1268,14.1,1,0,1,19,1,5.3,13,12,15,,,,,0.07092198581560284,0.0,0.07092198581560284,1.3475177304964538,0.07092198581560284,0.9219858156028369,0.851063829787234,1.0638297872340425,0.0,0.0,0.0683439982526004,0.09649964148416068,0.29071162479291024,0.15616114866530947,9.649964148416068,5.245226442094585,1.0
Dušan Vlahović,SRB,FW,FW,Juventus,it Serie A,26.0,16,741,8.2,4,1,5,33,12,36.4,3,3,2,,,,,0.48780487804878053,0.12195121951219513,0.6097560975609757,4.024390243902439,1.4634146341463417,0.3658536585365854,0.3658536585365854,0.24390243902439027,0.0,0.0,0.10627752834085014,0.11624808656828799,0.2983152903229785,0.14481784389487218,9.64338031755347,7.003956138389853,0.9073771725877466
Matt O'Riley,DEN,MF,MF,Marseille,fr Ligue 1,25.0,15,741,8.2,1,2,3,7,3,42.9,7,8,6,,,,,0.12195121951219513,0.24390243902439027,0.3658536585365854,0.853658536585366,0.3658536585365854,0.853658536585366,0.9756097560975611,0.7317073170731708,0.0,0.0,0.10404175598312657,0.10620743616178392,0.29712631324918637,0.143474703490508,9.63702031322731,7.003956138389853,0.9073771725877466
Jacopo Fazzini,ITA,"MF,FW",MF,Fiorentina,it Serie A,23.0,20,584,6.5,0,0,0,9,1,11.1,16,10,5,,,,,0.0,0.0,0.0,1.3846153846153846,0.15384615384615385,2.4615384615384617,1.5384615384615385,0.7692307692307693,0.0,0.0,0.05586825287929085,0.11958502093307155,0.29810417722822885,0.146548151208854,9.633008704583817,7.896314433705664,0.8055363982396381
Raúl Moro,ESP,MF,MF,Osasuna,es La Liga,23.0,12,580,6.4,0,2,2,6,0,0.0,24,0,1,,,,,0.0,0.3125,0.3125,0.9375,0.0,3.75,0.0,0.15625,0.0,0.0,0.08615689266503126,0.11977169022004171,0.26626184682476306,0.13583802151551616,9.614947570976296,7.954665224376768,0.8027729719194864
Mohamed Kaba,GUI,MF,MF,Lecce,it Serie A,24.0,15,633,7.0,0,0,0,9,4,44.4,8,7,4,,,,,0.0,0.0,0.0,1.2857142857142858,0.5714285714285714,1.1428571428571428,1.0,0.5714285714285714,0.0,0.0,0.05796188211850314,0.11464758885641688,0.2902160208487503,0.14152199075833466,9.614916695868093,7.599552499916674,0.8386497083606083
Igor Jesus,BRA,FW,FW,Nottingham Forest,eng Premier League,25.0,34,2043,22.7,6,4,10,62,17,27.4,9,14,2,,,,,0.2643171806167401,0.1762114537444934,0.4405286343612335,2.7312775330396475,0.748898678414097,0.39647577092511016,0.6167400881057269,0.0881057268722467,0.0,0.0,0.09614190944341552,0.12297041670282129,0.3274742044165009,0.1733959659935576,9.614190944341553,3.9928946096569753,1.0
İsak Vural,TUR,MF,MF,Pisa,it Serie A,19.0,12,578,6.4,0,0,0,5,1,20.0,5,6,2,,,,,0.0,0.0,0.0,0.78125,0.15625,0.78125,0.9375,0.3125,0.0,0.0,0.05133954200665784,0.11994577823109934,0.20847904554818147,0.13579521486267154,9.612306958349587,7.956377490490553,0.8013876853447539
Dilane Bakwa,FRA,"FW,MF",MF,Strasbourg,fr Ligue 1,23.0,3,107,1.2,1,2,3,2,1,50.0,8,1,1,,,,,0.8333333333333334,1.6666666666666667,2.5,1.6666666666666667,0.8333333333333334,6.666666666666667,0.8333333333333334,0.8333333333333334,0.0,0.0,0.34598526424097475,0.2787210930620404,0.254503357758549,0.08883698375082236,9.61037801649501,18.106733183164078,0.34480268109295337
Ademola Lookman,NGA,"FW,MF",MF,Atalanta,it Serie A,28.0,12,795,8.8,2,0,2,27,8,29.6,21,3,3,,,,,0.22727272727272727,0.0,0.22727272727272727,3.068181818181818,0.9090909090909091,2.3863636363636362,0.3409090909090909,0.3409090909090909,0.0,0.0,0.09584290311956115,0.10216932537153608,0.29576865310059997,0.13974652378821745,9.602467265277578,6.750999160259041,0.939858145324779
Brugui,ESP,"MF,FW",MF,Levante,es La Liga,29.0,17,955,10.6,0,1,1,23,7,30.4,11,5,4,,,,,0.0,0.09433962264150944,0.09433962264150944,2.169811320754717,0.6603773584905661,1.0377358490566038,0.4716981132075472,0.37735849056603776,0.0,0.0,0.07048729355612177,0.09582792180648522,0.29497667196422184,0.14922998455357062,9.582792180648521,6.120907759923439,1.0
Youssef El-Arabi,MAR,FW,FW,Nantes,fr Ligue 1,39.0,25,941,10.5,3,0,3,15,9,60.0,2,9,4,,,,,0.2857142857142857,0.0,0.2857142857142857,1.4285714285714286,0.8571428571428571,0.19047619047619047,0.8571428571428571,0.38095238095238093,0.0,0.0,0.09576824631768663,0.122865598264852,0.2640010982526958,0.15719380060062527,9.576824631768662,6.154497828249852,1.0
Leonardo Bittencourt,GER,MF,MF,Werder Bremen,de Bundesliga,32.0,16,614,6.8,0,1,1,7,0,0.0,4,10,8,,,,,0.0,0.14705882352941177,0.14705882352941177,1.0294117647058825,0.0,0.5882352941176471,1.4705882352941178,1.1764705882352942,0.0,0.0,0.06292853081153518,0.1157347731081907,0.26417371912544174,0.14248741679954494,9.559315498351618,7.713985459903074,0.8259674462242578
Giovanni Fabbian,ITA,MF,MF,Bologna,it Serie A,23.0,14,705,7.8,2,0,2,14,4,28.6,2,4,5,,,,,0.25641025641025644,0.0,0.25641025641025644,1.794871794871795,0.5128205128205129,0.25641025641025644,0.5128205128205129,0.6410256410256411,0.0,0.0,0.09431130301420584,0.10796492823546534,0.2789659983213048,0.14142745670378495,9.555556928281677,7.18781309560727,0.8850612031567836
Félix Lemaréchal,FRA,"MF,FW",MF,Strasbourg,fr Ligue 1,22.0,11,555,6.2,0,2,2,10,2,20.0,15,6,3,,,,,0.0,0.3225806451612903,0.3225806451612903,1.6129032258064515,0.3225806451612903,2.4193548387096775,0.9677419354838709,0.48387096774193544,0.0,0.0,0.08707929588028046,0.12148207192639546,0.26375017735078454,0.1335186781665968,9.539759523372057,8.090354234770459,0.7852812659593165
Formose Mendy,SEN,DF,DF,Lorient,fr Ligue 1,25.0,2,135,1.5,0,0,0,0,0,,1,1,3,,,,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,0.03836895184970998,0.0967882320959096,0.24616022412056898,0.0853250799516334,9.53374448517649,16.257526851903588,0.3872983346207417
Andrej Ilic,SRB,FW,FW,Union Berlin,de Bundesliga,26.0,30,2082,23.1,2,9,11,63,20,31.7,17,3,1,,,,,0.08658008658008658,0.3896103896103896,0.47619047619047616,2.727272727272727,0.8658008658008658,0.7359307359307359,0.12987012987012986,0.04329004329004329,0.0,0.0,0.0953283035564303,0.12052143215893449,0.30686935236819146,0.17094184150087183,9.532830355643028,3.9506568272491625,1.0
Leander Dendoncker,BEL,MF,MF,Oviedo,es La Liga,31.0,19,1330,14.8,1,0,1,9,4,44.4,5,25,11,,,,,0.06756756756756756,0.0,0.06756756756756756,0.6081081081081081,0.27027027027027023,0.33783783783783783,1.689189189189189,0.7432432432432432,0.0,0.0,0.07521172193911303,0.09509010372662519,0.30867644598385524,0.1556723616518682,9.50901037266252,5.1068044502915,1.0
Jeremie Boga,CIV,"MF,FW",MF,Juventus,it Serie A,29.0,12,549,6.1,4,0,4,19,9,47.4,26,3,2,,,,,0.6557377049180328,0.0,0.6557377049180328,3.114754098360656,1.4754098360655739,4.262295081967213,0.49180327868852464,0.3278688524590164,0.0,0.0,0.16002033908459756,0.12157174537327034,0.28753493084906867,0.1351573356756312,9.49505684900991,8.154754894203558,0.7810249675906654
Arthur Masuaku,COD,DF,DF,Sunderland,eng Premier League,32.0,3,126,1.4,0,0,0,1,0,0.0,8,2,2,,,,,0.0,0.0,0.0,0.7142857142857143,0.0,5.714285714285714,1.4285714285714286,1.4285714285714286,0.0,0.0,0.05131929716259288,0.11382255494694923,0.2534284631916324,0.09084873174187903,9.482424813197394,16.807363123480123,0.37416573867739417
Hans Nicolussi Caviglia,ITA,MF,MF,Parma,it Serie A,25.0,12,631,7.0,0,2,2,11,1,9.1,16,3,2,,,,,0.0,0.2857142857142857,0.2857142857142857,1.5714285714285714,0.14285714285714285,2.2857142857142856,0.42857142857142855,0.2857142857142857,0.0,0.0,0.08212882479741285,0.11290192512670919,0.2875060083902036,0.13688251157742193,9.453546661913046,7.601121400687774,0.837323779138698
Vincent Marchetti,FRA,MF,MF,Paris FC,fr Ligue 1,28.0,21,803,8.9,2,1,3,24,7,29.2,1,12,5,,,,,0.2247191011235955,0.11235955056179775,0.33707865168539325,2.696629213483146,0.7865168539325842,0.11235955056179775,1.348314606741573,0.5617977528089887,0.0,0.0,0.09947441822640858,0.09999335663645989,0.31660249875239743,0.15152627309013555,9.445124027922368,6.711848498285772,0.9445751543536502
Arthur Masuaku,COD,DF,DF,Lens,fr Ligue 1,32.0,3,137,1.5,0,0,0,1,1,100.0,4,3,1,,,,,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,0.0,0.0,0.05581102215384329,0.1009332147236429,0.2419834545791662,0.09187991360560326,9.441145730694643,16.250277720516923,0.39015666369065416
Ulisses Garcia,SUI,"MF,DF",DF,Marseille,fr Ligue 1,30.0,4,211,2.3,0,0,0,2,1,50.0,1,2,0,,,,,0.0,0.0,0.0,0.8695652173913044,0.4347826086956522,0.4347826086956522,0.8695652173913044,0.0,0.0,0.0,0.048883237774313054,0.07319697403724834,0.1949453572114436,0.10215336514990833,9.439149605611691,13.208999819261752,0.48419463487779835
Gennaro Borrelli,ITA,FW,FW,Cagliari,it Serie A,26.0,26,1202,13.4,4,1,5,25,8,32.0,2,6,3,,,,,0.29850746268656714,0.07462686567164178,0.3731343283582089,1.8656716417910448,0.5970149253731343,0.14925373134328357,0.44776119402985076,0.22388059701492538,0.0,0.0,0.0943503610184322,0.1423775957857703,0.30283748266848765,0.1610659910931237,9.43503610184322,5.395360418457996,1.0
Christian Ordoñez,ARG,MF,MF,Parma,it Serie A,21.0,25,842,9.4,1,0,1,7,2,28.6,10,9,6,,,,,0.10638297872340426,0.0,0.10638297872340426,0.7446808510638298,0.2127659574468085,1.0638297872340425,0.9574468085106382,0.6382978723404255,0.0,0.0,0.07978212616613913,0.09747309493546683,0.25061777172717203,0.15581538015216634,9.427999414841919,6.5256667050338795,0.9672412085697939
James Milner,ENG,MF,MF,Brighton,eng Premier League,40.0,19,726,8.1,1,1,2,8,2,25.0,14,9,5,,,,,0.1234567901234568,0.1234567901234568,0.2469135802469136,0.9876543209876544,0.2469135802469136,1.7283950617283952,1.1111111111111112,0.617283950617284,0.0,0.0,0.07985852494637086,0.104941682095847,0.24312010688319013,0.14816492937482356,9.425297709086978,7.052779857519717,0.8981462390204986
Roberto Férnandez,ESP,FW,FW,Espanyol,es La Liga,23.0,34,2124,23.6,6,2,8,55,21,38.2,8,4,5,,,,,0.2542372881355932,0.0847457627118644,0.3389830508474576,2.330508474576271,0.8898305084745762,0.3389830508474576,0.1694915254237288,0.211864406779661,0.0,0.0,0.0942013301001664,0.11634188646123882,0.29699650002960215,0.17387840966511048,9.42013301001664,3.9008589045116215,1.0
Valentín Castellanos,ARG,FW,FW,West Ham United,eng Premier League,27.0,15,1166,13.0,4,0,4,36,15,41.7,6,7,4,,,,,0.3076923076923077,0.0,0.3076923076923077,2.769230769230769,1.1538461538461537,0.46153846153846156,0.5384615384615384,0.3076923076923077,0.0,0.0,0.09406321502071381,0.10167403028402866,0.2921452566268907,0.14909625133405818,9.406321502071382,5.485523328748705,1.0
Jayden Addai,NED,MF,MF,Como,it Serie A,20.0,12,686,7.6,3,0,3,13,6,46.2,10,2,2,,,,,0.39473684210526316,0.0,0.39473684210526316,1.7105263157894737,0.7894736842105263,1.3157894736842106,0.2631578947368421,0.2631578947368421,0.0,0.0,0.12253230650911033,0.10768050224606525,0.2127382518912997,0.137918389618221,9.40108275494542,7.285612015879826,0.873053390247253
Evann Guessand,CIV,MF,MF,Aston Villa,eng Premier League,24.0,13,588,6.5,0,1,1,8,5,62.5,10,9,3,,,,,0.0,0.15384615384615385,0.15384615384615385,1.2307692307692308,0.7692307692307693,1.5384615384615385,1.3846153846153846,0.46153846153846156,0.0,0.0,0.07499593152034749,0.1162680796339676,0.2972414462607523,0.1376496515845217,9.397836990476485,7.892930729430093,0.8082903768654761
Otto Stange,GER,DF,DF,Hamburger SV,de Bundesliga,19.0,8,153,1.7,0,0,0,6,1,16.7,2,2,0,,,,,0.0,0.0,0.0,3.5294117647058822,0.5882352941176471,1.1764705882352942,1.1764705882352942,0.0,0.0,0.0,0.05124247719268781,0.09002264932881252,0.22779248349077552,0.11120789132450841,9.392124701542347,15.304237332812043,0.41231056256176607
Simon Sohm,SUI,MF,MF,Fiorentina,it Serie A,25.0,16,708,7.9,0,1,1,5,0,0.0,5,7,6,,,,,0.0,0.12658227848101264,0.12658227848101264,0.6329113924050632,0.0,0.6329113924050632,0.8860759493670886,0.7594936708860759,0.0,0.0,0.06222322805232004,0.10586163177721435,0.2962738271557861,0.14425308867144127,9.389316055102464,7.144786288084266,0.886942313043338
Phillip Tietz,GER,FW,FW,Mainz 05,de Bundesliga,28.0,17,1447,16.1,4,1,5,44,20,45.5,4,3,7,,,,,0.24844720496894407,0.06211180124223602,0.3105590062111801,2.732919254658385,1.2422360248447204,0.24844720496894407,0.18633540372670807,0.43478260869565216,0.0,0.0,0.09389186514457572,0.10370675186978627,0.3008597537795581,0.1543840028155361,9.389186514457572,4.872094054452299,1.0
Pascal Groß,GER,MF,MF,Dortmund,de Bundesliga,34.0,11,613,6.8,0,1,1,8,1,12.5,23,6,5,,,,,0.0,0.14705882352941177,0.14705882352941177,1.1764705882352942,0.14705882352941177,3.3823529411764706,0.8823529411764706,0.7352941176470589,0.0,0.0,0.07213209609034402,0.11356174903549136,0.26527250529845087,0.1347504693663759,9.372189372684813,7.714793526283138,0.8252945602093298
Loïs Openda,BEL,"FW,MF",MF,Juventus,it Serie A,26.0,24,666,7.4,1,0,1,26,6,23.1,7,4,1,,,,,0.13513513513513511,0.0,0.13513513513513511,3.513513513513513,0.8108108108108107,0.9459459459459459,0.5405405405405405,0.13513513513513511,0.0,0.0,0.0776602828585635,0.10890440116877537,0.30356613907387814,0.15203939126225963,9.368310818663028,7.3879277566217185,0.8602325267042626
Ugo Raghouber,FRA,MF,MF,Levante,es La Liga,22.0,13,663,7.4,0,0,0,3,0,0.0,1,9,12,,,,,0.0,0.0,0.0,0.4054054054054054,0.0,0.13513513513513511,1.2162162162162162,1.6216216216216215,0.0,0.0,0.04876184160228886,0.10903981282707582,0.2957023478439227,0.1391375335991225,9.358809491029266,7.390166182715704,0.8582928793055822
Nicolò Rovella,ITA,MF,MF,Lazio,it Serie A,24.0,9,388,4.3,0,1,1,1,0,0.0,11,9,7,,,,,0.0,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.0,2.558139534883721,2.0930232558139537,1.627906976744186,0.0,0.0,0.07263588174678878,0.14248091726445222,0.304547978266327,0.12504522434257753,9.355161957380437,9.719115633519227,0.6565905201197403
Luka Sučić,CRO,"MF,FW",MF,Real Sociedad,es La Liga,23.0,18,771,8.6,3,1,4,19,6,31.6,5,5,3,,,,,0.3488372093023256,0.11627906976744186,0.46511627906976744,2.2093023255813953,0.6976744186046512,0.5813953488372093,0.5813953488372093,0.3488372093023256,0.0,0.0,0.11963249263116121,0.10083815554955865,0.2755396327706181,0.14777408075186627,9.333205485365509,6.83635135527571,0.9255628917943214
Marc Bernal,ESP,MF,MF,Barcelona,es La Liga,18.0,18,534,5.9,2,1,3,6,2,33.3,1,13,6,,,,,0.3389830508474576,0.1694915254237288,0.5084745762711864,1.0169491525423728,0.3389830508474576,0.1694915254237288,2.2033898305084745,1.0169491525423728,0.0,0.0,0.1324478901034219,0.12114709264260395,0.2537494434741945,0.14322167637254157,9.331734411716665,8.290981201548,0.7702813338860895
Nicolás Serrano,ESP,MF,MF,Athletic Club,es La Liga,23.0,14,344,3.8,1,0,1,15,3,20.0,35,5,2,,,,,0.2631578947368421,0.0,0.2631578947368421,3.947368421052632,0.7894736842105263,9.210526315789474,1.3157894736842106,0.5263157894736842,0.0,0.0,0.10982301092606565,0.1506645993634092,0.3149552970827865,0.13253821295514526,9.314706768486412,10.33215414796435,0.6182412330330469
Che Adams,SCO,FW,FW,Torino,it Serie A,29.0,31,1826,20.3,5,2,7,48,14,29.2,13,9,1,,,,,0.24630541871921183,0.09852216748768472,0.3448275862068965,2.3645320197044333,0.689655172413793,0.6403940886699507,0.44334975369458124,0.04926108374384236,0.0,0.0,0.09313243527217974,0.10498117806405574,0.32105373044377405,0.17001734974525534,9.313243527217974,4.265716384861028,1.0
Jamie Gittens,ENG,MF,MF,Chelsea,eng Premier League,21.0,16,495,5.5,0,2,2,10,2,20.0,13,4,2,,,,,0.0,0.36363636363636365,0.36363636363636365,1.8181818181818181,0.36363636363636365,2.3636363636363638,0.7272727272727273,0.36363636363636365,0.0,0.0,0.0903499632563387,0.12551712272562335,0.2641063742203085,0.13981784936500774,9.308598956623687,8.593309046460202,0.7416198487095663
Abdou Harroui,NED,"MF,FW",MF,Hellas Verona,it Serie A,28.0,21,793,8.8,1,0,1,11,2,18.2,26,14,1,,,,,0.11363636363636363,0.0,0.11363636363636363,1.25,0.22727272727272727,2.954545454545454,1.5909090909090908,0.11363636363636363,0.0,0.0,0.07124840754596004,0.09911403834410834,0.30837511629383574,0.15137090288897942,9.303588871041923,6.752248360115276,0.9386751893552482
Adam Armstrong,ENG,"FW,MF",MF,Wolves,eng Premier League,29.0,11,906,10.1,1,2,3,16,5,31.3,4,3,1,,,,,0.09900990099009901,0.19801980198019803,0.297029702970297,1.5841584158415842,0.49504950495049505,0.39603960396039606,0.297029702970297,0.09900990099009901,0.0,0.0,0.09144379792627924,0.09297896929224472,0.26053626420475867,0.13959372833127023,9.297896929224473,6.2822292478090045,1.0
Mateus Lusuardi,BRA,DF,DF,Pisa,it Serie A,22.0,3,198,2.2,0,0,0,4,0,0.0,1,2,0,,,,,0.0,0.0,0.0,1.8181818181818181,0.0,0.45454545454545453,0.9090909090909091,0.0,0.0,0.0,0.04063850933876703,0.06620488113855806,0.1982245527493253,0.09642404207879265,9.297555661993862,13.507171649228635,0.469041575982343
Johan Bakayoko,BEL,"FW,MF",MF,RB Leipzig,de Bundesliga,23.0,19,766,8.5,2,0,2,24,9,37.5,14,3,2,,,,,0.23529411764705882,0.0,0.23529411764705882,2.823529411764706,1.0588235294117647,1.6470588235294117,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0971618425015752,0.10071252202824404,0.2746947974247368,0.14882982279068302,9.291302542019121,6.875577865678899,0.9225568335398698
Josip Juranović,CRO,MF,MF,Union Berlin,de Bundesliga,30.0,9,294,3.3,0,1,1,3,0,0.0,37,4,0,,,,,0.0,0.30303030303030304,0.30303030303030304,0.9090909090909092,0.0,11.212121212121213,1.2121212121212122,0.0,0.0,0.0,0.10013636189302261,0.16253871821426585,0.28829535277988005,0.12161148539594743,9.289861538322622,11.084768278454257,0.5715476066494082
Ander Guevara,ESP,MF,MF,Alavés,es La Liga,28.0,23,638,7.1,1,1,2,5,1,20.0,6,8,9,,,,,0.14084507042253522,0.14084507042253522,0.28169014084507044,0.7042253521126761,0.14084507042253522,0.8450704225352114,1.1267605633802817,1.267605633802817,0.0,0.0,0.09853816593967424,0.11025746068951871,0.29748375526982573,0.15060260051399854,9.283186397911422,7.547570910140105,0.8419553960210059
Moïse Bombito,CAN,DF,DF,Nice,fr Ligue 1,26.0,2,145,1.6,0,0,0,0,0,,0,1,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.25,0.0,0.0,0.03711964744978045,0.07449286326637394,0.23058358497718962,0.08620586891471381,9.255313489399398,15.75560630743901,0.4013864859597432
Mateo Pellegrino,ARG,FW,FW,Parma,it Serie A,25.0,34,2766,30.7,8,1,9,69,21,30.4,10,9,3,,,,,0.26058631921824105,0.03257328990228013,0.2931596091205212,2.247557003257329,0.6840390879478827,0.32573289902280134,0.2931596091205212,0.09771986970684039,0.0,0.0,0.09254995630255894,0.12379082121557261,0.31541123841916135,0.17715558318725255,9.254995630255895,3.313183541039106,1.0
Federico Chiesa,ITA,MF,MF,Liverpool,eng Premier League,28.0,24,300,3.3,2,1,3,16,4,25.0,15,5,4,,,,,0.6060606060606061,0.30303030303030304,0.9090909090909092,4.848484848484849,1.2121212121212122,4.545454545454546,1.5151515151515151,1.2121212121212122,0.0,0.0,0.16823582869188503,0.16011241805382653,0.3052529278569598,0.14216188848104971,9.244094766397863,11.07477015516309,0.5773502691896257
Edon Zhegrova,KVX,MF,MF,Juventus,it Serie A,27.0,16,339,3.8,0,0,0,16,8,50.0,45,3,0,,,,,0.0,0.0,0.0,4.2105263157894735,2.1052631578947367,11.842105263157896,0.7894736842105263,0.0,0.0,0.0,0.1002581336043885,0.1505196167356759,0.3300329870592531,0.1351299780418478,9.237866848854209,10.339403279351014,0.6137317546507323
Alieu Fadera,GAM,FW,FW,Sassuolo,it Serie A,24.0,28,987,11.0,2,1,3,13,4,30.8,24,23,5,,,,,0.18181818181818182,0.09090909090909091,0.2727272727272727,1.1818181818181819,0.36363636363636365,2.1818181818181817,2.090909090909091,0.45454545454545453,0.0,0.0,0.0923614597008881,0.17593649172239623,0.34981632331216944,0.16020497792608424,9.23614597008881,6.0031068890072055,1.0
Dominic Solanke,ENG,FW,FW,Tottenham Hotspur,eng Premier League,28.0,15,1001,11.1,3,0,3,20,11,55.0,2,16,3,,,,,0.2702702702702703,0.0,0.2702702702702703,1.8018018018018018,0.990990990990991,0.1801801801801802,1.4414414414414416,0.2702702702702703,0.0,0.0,0.09205184792306059,0.10700006149501175,0.3277002073498019,0.14720389429789094,9.20518479230606,5.971617870857311,1.0
Claudio Echeverri,ARG,"FW,MF",MF,Girona,es La Liga,20.0,13,530,5.9,1,1,2,16,4,25.0,11,6,1,,,,,0.1694915254237288,0.1694915254237288,0.3389830508474576,2.711864406779661,0.6779661016949152,1.8644067796610169,1.0169491525423728,0.1694915254237288,0.0,0.0,0.0977083764592776,0.11994261870653211,0.2235511748099026,0.1363627732739887,9.204288157976325,8.29470772321035,0.7673909622147559
Jon Guridi,ESP,"MF,FW",MF,Alavés,es La Liga,31.0,24,898,10.0,0,0,0,12,4,33.3,9,13,6,,,,,0.0,0.0,0.0,1.2,0.4,0.9,1.3,0.6,0.0,0.0,0.05785833794867581,0.09207778393156776,0.30442812413029363,0.15574485845448882,9.197541838137534,6.314877258391361,0.9988882709181132
Salis Abdul Samed,GHA,MF,MF,Nice,fr Ligue 1,26.0,17,853,9.5,0,0,0,1,0,0.0,2,7,11,,,,,0.0,0.0,0.0,0.10526315789473684,0.0,0.21052631578947367,0.7368421052631579,1.1578947368421053,0.0,0.0,0.05083725496388122,0.09440288965944398,0.3083417272588662,0.14782936302253308,9.190487507546617,6.488247730366832,0.9735387911006822
Renato Marin,ITA,GK,GK,Paris Saint-Germain,fr Ligue 1,19.0,1,90,1.0,0,0,0,0,0,,0,0,0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0335984613729401,0.20479794849725347,0.13960800487261676,0.29060959921705387,9.189882434345757,19.760102575137328,0.31622776601683794
Raphael Le Guen,FRA,DF,DF,Brest,fr Ligue 1,19.0,3,105,1.2,0,0,0,2,0,0.0,0,0,5,,,,,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.034734927576933125,0.08797990343591083,0.2690313205465945,0.08860494116260484,9.189168987140162,18.116014886692778,0.3415650255319866
